dist_BEATS_source,B1_T
-3.70900002109629,1.45212994934703
-3.70700002038117,1.45220417804305
-3.70500001966604,1.45225789276895
-3.70300001895091,1.45226903853402
-3.70100001823578,1.45224734873567
-3.69900001752065,1.45219770374081
-3.69700001680552,1.45211813903968
-3.6950000160904,1.45202146570825
-3.69300001537527,1.45190742629992
-3.69100001466014,1.45179727589558
-3.68900001394501,1.45169820793214
-3.68700001322988,1.45161610320529
-3.68500001251475,1.45156001561494
-3.68300001179963,1.45153628294305
-3.6810000110845,1.45155335036379
-3.67900001036937,1.45159767734427
-3.67700000965424,1.45166466593301
-3.67500000893911,1.45174786325069
-3.67300000822398,1.45183705119913
-3.67100000750886,1.45192724169597
-3.66900000679373,1.45200520486099
-3.6670000060786,1.45206426647352
-3.66500000536347,1.45209771522304
-3.66300000464834,1.45208412985089
-3.66100000393321,1.45204152993943
-3.65900000321809,1.45196924646341
-3.65700000250296,1.45186693290441
-3.65500000178783,1.45174812970062
-3.6530000010727,1.45162455638813
-3.65100000035757,1.45150566360623
-3.64899999964244,1.45139227894345
-3.64699999892731,1.45130711653662
-3.64499999821219,1.45125615511643
-3.64299999749706,1.45123468000522
-3.64099999678193,1.45124623827498
-3.6389999960668,1.45129299416753
-3.63699999535167,1.45137515860664
-3.63499999463654,1.45146906628422
-3.63299999392142,1.45157287122717
-3.63099999320629,1.45168221498918
-3.62899999249116,1.4517718857605
-3.62699999177603,1.45184467295828
-3.6249999910609,1.45189259262065
-3.62299999034577,1.45190190101703
-3.62099998963065,1.45187391778372
-3.61899998891552,1.45180257176906
-3.61699998820039,1.45170868611613
-3.61499998748526,1.45160359388018
-3.61299998677013,1.45147852869585
-3.610999986055,1.45134530253588
-3.60899998533987,1.4512232674478
-3.60699998462475,1.45113005671648
-3.60499998390962,1.45106097011559
-3.60299998319449,1.4510245291189
-3.60099998247936,1.45102674554152
-3.59899998176423,1.451048942102
-3.5969999810491,1.45110046837654
-3.59499998033398,1.45117916857365
-3.59299997961885,1.45127655557099
-3.59099997890372,1.45137734140773
-3.58899997818859,1.45146386912681
-3.58699997747346,1.45153549141919
-3.58499997675833,1.4515740362765
-3.58299997604321,1.45157772743117
-3.58099997532808,1.4515452536713
-3.57899997461295,1.45148580774147
-3.57699997389782,1.45140387659628
-3.57499997318269,1.45129176006097
-3.57299997246756,1.45117005854963
-3.57099997175244,1.45104806462459
-3.56899997103731,1.45093218549044
-3.56699997032218,1.45083417388688
-3.56499996960705,1.45077375479974
-3.56299996889192,1.45075140118763
-3.56099996817679,1.45076248894053
-3.55899996746166,1.45080597062373
-3.55699996674654,1.45087494159437
-3.55499996603141,1.45097260585089
-3.55299996531628,1.45108576823363
-3.55099996460115,1.45118879616194
-3.54899996388602,1.45128932182899
-3.54699996317089,1.45137976566193
-3.54499996245577,1.45143648253145
-3.54299996174064,1.45145759985395
-3.54099996102551,1.4514495179901
-3.53899996031038,1.45141859856289
-3.53699995959525,1.45135026293027
-3.53499995888012,1.45125365890973
-3.532999958165,1.45114880225176
-3.53099995744987,1.45103873695293
-3.52899995673474,1.45092650061812
-3.52699995601961,1.4508173679611
-3.52499995530448,1.45073920078943
