E[eV] theta[mrad] theta[deg]
52970 4.79791 0.274899993483613
52980 4.79616 0.274799725869465
52990 4.79616 0.274799725869465
53000 4.79442 0.274700031213112
53010 4.79442 0.274700031213112
53020 4.79267 0.274599763598964
53030 4.79267 0.274599763598964
53040 4.79093 0.274500068942611
53050 4.79093 0.274500068942611
53060 4.78918 0.274399801328464
53070 4.78918 0.274399801328464
53080 4.78744 0.274300106672111
53090 4.78657 0.274250259343934
53100 4.78569 0.274199839057963
53110 4.78482 0.274149991729787
53120 4.78395 0.27410014440161
53130 4.78307 0.274049724115639
53140 4.7822 0.273999876787462
53150 4.78046 0.273900182131109
53160 4.78046 0.273900182131109
53170 4.77871 0.273799914516962
53180 4.77871 0.273799914516962
53190 4.77697 0.273700219860609
53200 4.77697 0.273700219860609
53210 4.77522 0.273599952246461
53220 4.77522 0.273599952246461
53230 4.77348 0.273500257590108
53240 4.77348 0.273500257590108
53250 4.77173 0.27339998997596
53260 4.77173 0.27339998997596
53270 4.76999 0.273300295319608
53280 4.76999 0.273300295319608
53290 4.76824 0.27320002770546
53300 4.76824 0.27320002770546
53310 4.76649 0.273099760091312
53320 4.76649 0.273099760091312
53330 4.76475 0.273000065434959
53340 4.76475 0.273000065434959
53350 4.763 0.272899797820811
53360 4.76213 0.272849950492635
53370 4.76126 0.272800103164458
53380 4.76039 0.272750255836282
53390 4.75951 0.27269983555031
53400 4.75864 0.272649988222134
53410 4.75777 0.272600140893958
53420 4.7569 0.272550293565781
53430 4.75602 0.27249987327981
53440 4.75515 0.272450025951633
53450 4.75428 0.272400178623457
53460 4.7534 0.272349758337486
53470 4.75253 0.272299911009309
53480 4.75166 0.272250063681133
53490 4.75079 0.272200216352956
53500 4.74991 0.272149796066985
53510 4.74904 0.272099948738808
53520 4.74817 0.272050101410632
53530 4.7473 0.272000254082456
53540 4.74642 0.271949833796484
53550 4.74555 0.271899986468308
53560 4.74468 0.271850139140131
53570 4.7438 0.27179971885416
53580 4.74293 0.271749871525984
53590 4.74206 0.271700024197807
53600 4.74119 0.271650176869631
53610 4.74031 0.271599756583659
53620 4.73944 0.271549909255483
53630 4.73857 0.271500061927307
53640 4.7377 0.27145021459913
53650 4.73682 0.271399794313159
53660 4.73595 0.271349946984982
53670 4.73508 0.271300099656806
53680 4.73421 0.271250252328629
53690 4.73333 0.271199832042658
53700 4.73246 0.271149984714482
53710 4.73159 0.271100137386305
53720 4.73072 0.271050290058129
53730 4.72984 0.270999869772157
53740 4.72897 0.270950022443981
53750 4.7281 0.270900175115805
53760 4.72722 0.270849754829833
53770 4.72635 0.270799907501657
53780 4.72548 0.27075006017348
53790 4.72373 0.270649792559332
53800 4.72373 0.270649792559332
53810 4.72199 0.27055009790298
53820 4.72199 0.27055009790298
53830 4.72024 0.270449830288832
53840 4.72024 0.270449830288832
53850 4.7185 0.270350135632479
53860 4.7185 0.270350135632479
53870 4.71675 0.270249868018331
53880 4.71675 0.270249868018331
53890 4.71501 0.270150173361978
53900 4.71501 0.270150173361978
53910 4.71326 0.27004990574783
53920 4.71326 0.27004990574783
53930 4.71152 0.269950211091478
53940 4.71152 0.269950211091478
53950 4.70977 0.26984994347733
53960 4.70977 0.26984994347733
53970 4.70803 0.269750248820977
53980 4.70803 0.269750248820977
53990 4.70628 0.269649981206829
54000 4.70628 0.269649981206829
54010 4.70454 0.269550286550476
54020 4.70454 0.269550286550476
54030 4.70279 0.269450018936328
54040 4.70279 0.269450018936328
54050 4.70104 0.269349751322181
54060 4.70104 0.269349751322181
54070 4.6993 0.269250056665828
54080 4.6993 0.269250056665828
54090 4.69755 0.26914978905168
54100 4.69755 0.26914978905168
54110 4.69581 0.269050094395327
54120 4.69581 0.269050094395327
54130 4.69406 0.268949826781179
54140 4.69406 0.268949826781179
54150 4.69232 0.268850132124826
54160 4.69232 0.268850132124826
54170 4.69057 0.268749864510678
54180 4.69057 0.268749864510678
54190 4.68883 0.268650169854326
54200 4.68883 0.268650169854326
54210 4.68708 0.268549902240178
54220 4.68708 0.268549902240178
54230 4.68534 0.268450207583825
54240 4.68534 0.268450207583825
54250 4.68359 0.268349939969677
54260 4.68359 0.268349939969677
54270 4.68185 0.268250245313324
54280 4.68185 0.268250245313324
54290 4.6801 0.268149977699177
54300 4.6801 0.268149977699177
54310 4.67836 0.268050283042824
54320 4.67836 0.268050283042824
54330 4.67661 0.267950015428676
54340 4.67661 0.267950015428676
54350 4.67486 0.267849747814528
54360 4.67486 0.267849747814528
54370 4.67399 0.267799900486352
54380 4.67312 0.267750053158175
54390 4.67225 0.267700205829999
54400 4.67137 0.267649785544027
54410 4.6705 0.267599938215851
54420 4.66963 0.267550090887675
54430 4.66876 0.267500243559498
54440 4.66788 0.267449823273527
54450 4.66701 0.26739997594535
54460 4.66614 0.267350128617174
54470 4.66527 0.267300281288998
54480 4.66439 0.267249861003026
54490 4.66352 0.26720001367485
54500 4.66265 0.267150166346673
54510 4.66177 0.267099746060702
54520 4.6609 0.267049898732525
54530 4.66003 0.267000051404349
54540 4.65916 0.266950204076173
54550 4.65828 0.266899783790201
54560 4.65741 0.266849936462025
54570 4.65654 0.266800089133848
54580 4.65567 0.266750241805672
54590 4.65479 0.2666998215197
54600 4.65392 0.266649974191524
54610 4.65392 0.266649974191524
54620 4.65218 0.266550279535171
54630 4.65218 0.266550279535171
54640 4.65043 0.266450011921023
54650 4.65043 0.266450011921023
54660 4.64868 0.266349744306875
54670 4.64868 0.266349744306875
54680 4.64694 0.266250049650523
54690 4.64694 0.266250049650523
54700 4.64519 0.266149782036375
54710 4.64519 0.266149782036375
54720 4.64432 0.266099934708199
54730 4.64345 0.266050087380022
54740 4.64258 0.266000240051846
54750 4.6417 0.265949819765874
54760 4.64083 0.265899972437698
54770 4.63996 0.265850125109521
54780 4.63909 0.265800277781345
54790 4.63821 0.265749857495374
54800 4.63734 0.265700010167197
54810 4.63647 0.265650162839021
54820 4.63559 0.265599742553049
54830 4.63472 0.265549895224873
54840 4.63385 0.265500047896696
54850 4.63298 0.26545020056852
54860 4.6321 0.265399780282549
54870 4.63123 0.265349932954372
54880 4.63036 0.265300085626196
54890 4.62949 0.26525023829802
54900 4.62861 0.265199818012048
54910 4.62774 0.265149970683872
54920 4.62687 0.265100123355695
54930 4.626 0.265050276027519
54940 4.62512 0.264999855741547
54950 4.62425 0.264950008413371
54960 4.62338 0.264900161085195
54970 4.62338 0.264900161085195
54980 4.62163 0.264799893471047
54990 4.62163 0.264799893471047
55000 4.61989 0.264700198814694
55010 4.61989 0.264700198814694
55020 4.61814 0.264599931200546
55030 4.61814 0.264599931200546
55040 4.6164 0.264500236544193
55050 4.6164 0.264500236544193
55060 4.61552 0.264449816258222
55070 4.61465 0.264399968930045
55080 4.61378 0.264350121601869
55090 4.61291 0.264300274273693
55100 4.61203 0.264249853987721
55110 4.61116 0.264200006659545
55120 4.61029 0.264150159331368
55130 4.60941 0.264099739045397
55140 4.60854 0.26404989171722
55150 4.60767 0.264000044389044
55160 4.6068 0.263950197060868
55170 4.60592 0.263899776774896
55180 4.60592 0.263899776774896
55190 4.60418 0.263800082118543
55200 4.60418 0.263800082118543
55210 4.60243 0.263699814504395
55220 4.60243 0.263699814504395
55230 4.60069 0.263600119848043
55240 4.60069 0.263600119848043
55250 4.59894 0.263499852233895
55260 4.59894 0.263499852233895
55270 4.5972 0.263400157577542
55280 4.5972 0.263400157577542
55290 4.59545 0.263299889963394
55300 4.59545 0.263299889963394
55310 4.59371 0.263200195307041
55320 4.59371 0.263200195307041
55330 4.59283 0.26314977502107
55340 4.59196 0.263099927692893
55350 4.59109 0.263050080364717
55360 4.59022 0.263000233036541
55370 4.59022 0.263000233036541
55380 4.58847 0.262899965422393
55390 4.58847 0.262899965422393
55400 4.58673 0.26280027076604
55410 4.58673 0.26280027076604
55420 4.58498 0.262700003151892
55430 4.58498 0.262700003151892
55440 4.58323 0.262599735537744
55450 4.58323 0.262599735537744
55460 4.58149 0.262500040881392
55470 4.58149 0.262500040881392
55480 4.57974 0.262399773267244
55490 4.57974 0.262399773267244
55500 4.578 0.262300078610891
55510 4.578 0.262300078610891
55520 4.57625 0.262199810996743
55530 4.57625 0.262199810996743
55540 4.57538 0.262149963668567
55550 4.57451 0.26210011634039
55560 4.57451 0.26210011634039
55570 4.57276 0.261999848726242
55580 4.57276 0.261999848726242
55590 4.57102 0.26190015406989
55600 4.57102 0.26190015406989
55610 4.56927 0.261799886455742
55620 4.56927 0.261799886455742
55630 4.56753 0.261700191799389
55640 4.56753 0.261700191799389
55650 4.56578 0.261599924185241
55660 4.56578 0.261599924185241
55670 4.56404 0.261500229528888
55680 4.56404 0.261500229528888
55690 4.56316 0.261449809242917
55700 4.56229 0.26139996191474
55710 4.56142 0.261350114586564
55720 4.56055 0.261300267258388
55730 4.55967 0.261249846972416
55740 4.5588 0.26119999964424
55750 4.5588 0.26119999964424
55760 4.55705 0.261099732030092
55770 4.55705 0.261099732030092
55780 4.55531 0.261000037373739
55790 4.55531 0.261000037373739
55800 4.55356 0.260899769759591
55810 4.55356 0.260899769759591
55820 4.55182 0.260800075103238
55830 4.55182 0.260800075103238
55840 4.55095 0.260750227775062
55850 4.55007 0.26069980748909
55860 4.5492 0.260649960160914
55870 4.54833 0.260600112832738
55880 4.54746 0.260550265504561
55890 4.54658 0.26049984521859
55900 4.54571 0.260449997890413
55910 4.54484 0.260400150562237
55920 4.54484 0.260400150562237
55930 4.54309 0.260299882948089
55940 4.54309 0.260299882948089
55950 4.54135 0.260200188291736
55960 4.54135 0.260200188291736
55970 4.54047 0.260149768005765
55980 4.5396 0.260099920677589
55990 4.53873 0.260050073349412
56000 4.53786 0.260000226021236
56010 4.53698 0.259949805735264
56020 4.53611 0.259899958407088
56030 4.53524 0.259850111078911
56040 4.53437 0.259800263750735
56050 4.53349 0.259749843464764
56060 4.53262 0.259699996136587
56070 4.53175 0.259650148808411
56080 4.53087 0.259599728522439
56090 4.53087 0.259599728522439
56100 4.53 0.259549881194263
56110 4.52913 0.259500033866087
56120 4.52826 0.25945018653791
56130 4.52738 0.259399766251939
56140 4.52651 0.259349918923762
56150 4.52564 0.259300071595586
56160 4.52477 0.25925022426741
56170 4.52389 0.259199803981438
56180 4.52302 0.259149956653262
56190 4.52215 0.259100109325085
56200 4.52128 0.259050261996909
56210 4.52128 0.259050261996909
56220 4.51953 0.258949994382761
56230 4.51953 0.258949994382761
56240 4.51866 0.258900147054585
56250 4.51779 0.258850299726408
56260 4.51691 0.258799879440437
56270 4.51604 0.25875003211226
56280 4.51517 0.258700184784084
56290 4.51429 0.258649764498112
56300 4.51342 0.258599917169936
56310 4.51255 0.25855006984176
56320 4.51255 0.25855006984176
56330 4.5108 0.258449802227612
56340 4.5108 0.258449802227612
56350 4.50906 0.258350107571259
56360 4.50906 0.258350107571259
56370 4.50819 0.258300260243083
56380 4.50731 0.258249839957111
56390 4.50644 0.258199992628935
56400 4.50557 0.258150145300758
56410 4.50469 0.258099725014787
56420 4.50382 0.25804987768661
56430 4.50382 0.25804987768661
56440 4.50208 0.257950183030258
56450 4.50208 0.257950183030258
56460 4.50033 0.25784991541611
56470 4.50033 0.25784991541611
56480 4.49859 0.257750220759757
56490 4.49859 0.257750220759757
56500 4.49771 0.257699800473785
56510 4.49684 0.257649953145609
56520 4.49597 0.257600105817433
56530 4.4951 0.257550258489256
56540 4.4951 0.257550258489256
56550 4.49335 0.257449990875108
56560 4.49335 0.257449990875108
56570 4.4916 0.257349723260961
56580 4.4916 0.257349723260961
56590 4.48986 0.257250028604608
56600 4.48986 0.257250028604608
56610 4.48811 0.25714976099046
56620 4.48811 0.25714976099046
56630 4.48724 0.257099913662283
56640 4.48637 0.257050066334107
56650 4.48637 0.257050066334107
56660 4.48462 0.256949798719959
56670 4.48462 0.256949798719959
56680 4.48288 0.256850104063606
56690 4.48288 0.256850104063606
56700 4.48113 0.256749836449459
56710 4.48113 0.256749836449459
56720 4.47939 0.256650141793106
56730 4.47939 0.256650141793106
56740 4.47939 0.256650141793106
56750 4.47764 0.256549874178958
56760 4.47764 0.256549874178958
56770 4.4759 0.256450179522605
56780 4.4759 0.256450179522605
56790 4.47415 0.256349911908457
56800 4.47415 0.256349911908457
56810 4.47241 0.256250217252104
56820 4.47241 0.256250217252104
56830 4.47153 0.256199796966133
56840 4.47066 0.256149949637957
56850 4.47066 0.256149949637957
56860 4.46892 0.256050254981604
56870 4.46892 0.256050254981604
56880 4.46717 0.255949987367456
56890 4.46717 0.255949987367456
56900 4.46543 0.255850292711103
56910 4.46543 0.255850292711103
56920 4.46368 0.255750025096955
56930 4.46368 0.255750025096955
56940 4.46281 0.255700177768779
56950 4.46193 0.255649757482807
56960 4.46193 0.255649757482807
56970 4.46019 0.255550062826455
56980 4.46019 0.255550062826455
56990 4.45844 0.255449795212307
57000 4.45844 0.255449795212307
57010 4.4567 0.255350100555954
57020 4.4567 0.255350100555954
57030 4.45583 0.255300253227778
57040 4.45495 0.255249832941806
57050 4.45408 0.25519998561363
57060 4.45321 0.255150138285453
57070 4.45321 0.255150138285453
57080 4.45146 0.255049870671305
57090 4.45146 0.255049870671305
57100 4.44972 0.254950176014953
57110 4.44972 0.254950176014953
57120 4.44884 0.254899755728981
57130 4.44797 0.254849908400805
57140 4.4471 0.254800061072628
57150 4.44623 0.254750213744452
57160 4.44623 0.254750213744452
57170 4.44448 0.254649946130304
57180 4.44448 0.254649946130304
57190 4.44361 0.254600098802128
57200 4.44274 0.254550251473951
57210 4.44186 0.25449983118798
57220 4.44099 0.254449983859803
57230 4.44012 0.254400136531627
57240 4.43925 0.254350289203451
57250 4.43837 0.254299868917479
57260 4.4375 0.254250021589303
57270 4.4375 0.254250021589303
57280 4.43663 0.254200174261126
57290 4.43575 0.254149753975155
57300 4.43488 0.254099906646978
57310 4.43401 0.254050059318802
57320 4.43314 0.254000211990626
57330 4.43226 0.253949791704654
57340 4.43139 0.253899944376478
57350 4.43052 0.253850097048301
57360 4.43052 0.253850097048301
57370 4.42965 0.253800249720125
57380 4.42877 0.253749829434154
57390 4.4279 0.253699982105977
57400 4.42703 0.253650134777801
57410 4.42616 0.253600287449624
57420 4.42528 0.253549867163653
57430 4.42441 0.253500019835477
57440 4.42441 0.253500019835477
57450 4.42354 0.2534501725073
57460 4.42266 0.253399752221329
57470 4.42179 0.253349904893152
57480 4.42092 0.253300057564976
57490 4.42005 0.253250210236799
57500 4.41917 0.253199789950828
57510 4.4183 0.253149942622652
57520 4.41743 0.253100095294475
57530 4.41743 0.253100095294475
57540 4.41656 0.253050247966299
57550 4.41568 0.252999827680327
57560 4.41481 0.252949980352151
57570 4.41394 0.252900133023975
57580 4.41306 0.252849712738003
57590 4.41219 0.252799865409827
57600 4.41219 0.252799865409827
57610 4.41045 0.252700170753474
57620 4.41045 0.252700170753474
57630 4.40957 0.252649750467502
57640 4.4087 0.252599903139326
57650 4.40783 0.25255005581115
57660 4.40696 0.252500208482973
57670 4.40608 0.252449788197002
57680 4.40521 0.252399940868825
57690 4.40521 0.252399940868825
57700 4.40347 0.252300246212473
57710 4.40347 0.252300246212473
57720 4.40259 0.252249825926501
57730 4.40172 0.252199978598325
57740 4.40085 0.252150131270148
57750 4.39998 0.252100283941972
57760 4.39998 0.252100283941972
57770 4.39823 0.252000016327824
57780 4.39823 0.252000016327824
57790 4.39736 0.251950168999648
57800 4.39648 0.251899748713676
57810 4.39561 0.2518499013855
57820 4.39474 0.251800054057323
57830 4.39474 0.251800054057323
57840 4.39299 0.251699786443175
57850 4.39299 0.251699786443175
57860 4.39125 0.251600091786823
57870 4.39125 0.251600091786823
57880 4.39038 0.251550244458646
57890 4.3895 0.251499824172675
57900 4.3895 0.251499824172675
57910 4.38776 0.251400129516322
57920 4.38776 0.251400129516322
57930 4.38601 0.251299861902174
57940 4.38601 0.251299861902174
57950 4.38427 0.251200167245821
57960 4.38427 0.251200167245821
57970 4.38427 0.251200167245821
57980 4.38252 0.251099899631674
57990 4.38252 0.251099899631674
58000 4.38078 0.251000204975321
58010 4.38078 0.251000204975321
58020 4.37903 0.250899937361173
58030 4.37903 0.250899937361173
58040 4.37903 0.250899937361173
58050 4.37729 0.25080024270482
58060 4.37729 0.25080024270482
58070 4.37554 0.250699975090672
58080 4.37554 0.250699975090672
58090 4.3738 0.25060028043432
58100 4.3738 0.25060028043432
58110 4.3738 0.25060028043432
58120 4.37205 0.250500012820172
58130 4.37205 0.250500012820172
58140 4.3703 0.250399745206024
58150 4.3703 0.250399745206024
58160 4.36856 0.250300050549671
58170 4.36856 0.250300050549671
58180 4.36769 0.250250203221495
58190 4.36681 0.250199782935523
58200 4.36681 0.250199782935523
58210 4.36507 0.25010008827917
58220 4.36507 0.25010008827917
58230 4.36332 0.249999820665022
58240 4.36332 0.249999820665022
58250 4.36245 0.249949973336846
58260 4.36158 0.24990012600867
58270 4.36158 0.24990012600867
58280 4.35983 0.249799858394522
58290 4.35983 0.249799858394522
58300 4.35809 0.249700163738169
58310 4.35809 0.249700163738169
58320 4.35721 0.249649743452197
58330 4.35634 0.249599896124021
58340 4.35634 0.249599896124021
58350 4.3546 0.249500201467668
58360 4.3546 0.249500201467668
58370 4.35285 0.24939993385352
58380 4.35285 0.24939993385352
58390 4.35198 0.249350086525344
58400 4.35111 0.249300239197168
58410 4.35111 0.249300239197168
58420 4.34936 0.24919997158302
58430 4.34936 0.24919997158302
58440 4.34762 0.249100276926667
58450 4.34762 0.249100276926667
58460 4.34674 0.249049856640695
58470 4.34587 0.249000009312519
58480 4.34587 0.249000009312519
58490 4.34412 0.248899741698371
58500 4.34412 0.248899741698371
58510 4.34325 0.248849894370195
58520 4.34238 0.248800047042018
58530 4.34151 0.248750199713842
58540 4.34063 0.24869977942787
58550 4.34063 0.24869977942787
58560 4.33889 0.248600084771518
58570 4.33889 0.248600084771518
58580 4.33802 0.248550237443341
58590 4.33714 0.24849981715737
58600 4.33627 0.248449969829193
58610 4.3354 0.248400122501017
58620 4.3354 0.248400122501017
58630 4.33365 0.248299854886869
58640 4.33365 0.248299854886869
58650 4.33278 0.248250007558693
58660 4.33191 0.248200160230516
58670 4.33103 0.248149739944545
58680 4.33016 0.248099892616369
58690 4.33016 0.248099892616369
58700 4.32929 0.248050045288192
58710 4.32842 0.248000197960016
58720 4.32754 0.247949777674044
58730 4.32667 0.247899930345868
58740 4.3258 0.247850083017692
58750 4.32493 0.247800235689515
58760 4.32493 0.247800235689515
58770 4.32405 0.247749815403544
58780 4.32318 0.247699968075367
58790 4.32231 0.247650120747191
58800 4.32144 0.247600273419014
58810 4.32056 0.247549853133043
58820 4.32056 0.247549853133043
58830 4.31969 0.247500005804866
58840 4.31882 0.24745015847669
58850 4.31794 0.247399738190719
58860 4.31707 0.247349890862542
58870 4.3162 0.247300043534366
58880 4.31533 0.247250196206189
58890 4.31533 0.247250196206189
58900 4.31445 0.247199775920218
58910 4.31358 0.247149928592042
58920 4.31271 0.247100081263865
58930 4.31184 0.247050233935689
58940 4.31184 0.247050233935689
58950 4.31009 0.246949966321541
58960 4.31009 0.246949966321541
58970 4.30922 0.246900118993365
58980 4.30835 0.246850271665188
58990 4.30747 0.246799851379217
59000 4.3066 0.24675000405104
59010 4.3066 0.24675000405104
59020 4.30573 0.246700156722864
59030 4.30485 0.246649736436892
59040 4.30398 0.246599889108716
59050 4.30311 0.24655004178054
59060 4.30311 0.24655004178054
59070 4.30136 0.246449774166392
59080 4.30136 0.246449774166392
59090 4.30049 0.246399926838215
59100 4.29962 0.246350079510039
59110 4.29875 0.246300232181863
59120 4.29787 0.246249811895891
59130 4.29787 0.246249811895891
59140 4.29613 0.246150117239538
59150 4.29613 0.246150117239538
59160 4.29526 0.246100269911362
59170 4.29438 0.24604984962539
59180 4.29438 0.24604984962539
59190 4.29264 0.245950154969038
59200 4.29264 0.245950154969038
59210 4.29176 0.245899734683066
59220 4.29089 0.24584988735489
59230 4.29089 0.24584988735489
59240 4.28915 0.245750192698537
59250 4.28915 0.245750192698537
59260 4.2874 0.245649925084389
59270 4.2874 0.245649925084389
59280 4.28653 0.245600077756213
59290 4.28566 0.245550230428036
59300 4.28566 0.245550230428036
59310 4.28391 0.245449962813888
59320 4.28391 0.245449962813888
59330 4.28304 0.245400115485712
59340 4.28217 0.245350268157536
59350 4.28217 0.245350268157536
59360 4.28042 0.245250000543388
59370 4.28042 0.245250000543388
59380 4.27867 0.24514973292924
59390 4.27867 0.24514973292924
59400 4.27867 0.24514973292924
59410 4.27693 0.245050038272887
59420 4.27693 0.245050038272887
59430 4.27518 0.244949770658739
59440 4.27518 0.244949770658739
59450 4.27431 0.244899923330563
59460 4.27344 0.244850076002387
59470 4.27344 0.244850076002387
59480 4.27169 0.244749808388239
59490 4.27169 0.244749808388239
59500 4.26995 0.244650113731886
59510 4.26995 0.244650113731886
59520 4.26995 0.244650113731886
59530 4.2682 0.244549846117738
59540 4.2682 0.244549846117738
59550 4.26646 0.244450151461385
59560 4.26646 0.244450151461385
59570 4.26646 0.244450151461385
59580 4.26471 0.244349883847237
59590 4.26471 0.244349883847237
59600 4.26297 0.244250189190885
59610 4.26297 0.244250189190885
59620 4.26209 0.244199768904913
59630 4.26122 0.244149921576737
59640 4.26122 0.244149921576737
59650 4.25948 0.244050226920384
59660 4.25948 0.244050226920384
59670 4.2586 0.243999806634412
59680 4.25773 0.243949959306236
59690 4.25773 0.243949959306236
59700 4.25599 0.243850264649883
59710 4.25599 0.243850264649883
59720 4.25511 0.243799844363912
59730 4.25424 0.243749997035735
59740 4.25424 0.243749997035735
59750 4.25249 0.243649729421587
59760 4.25249 0.243649729421587
59770 4.25075 0.243550034765235
59780 4.25075 0.243550034765235
59790 4.24988 0.243500187437058
59800 4.249 0.243449767151087
59810 4.249 0.243449767151087
59820 4.24726 0.243350072494734
59830 4.24726 0.243350072494734
59840 4.24639 0.243300225166558
59850 4.24551 0.243249804880586
59860 4.24551 0.243249804880586
59870 4.24377 0.243150110224233
59880 4.24377 0.243150110224233
59890 4.2429 0.243100262896057
59900 4.24202 0.243049842610085
59910 4.24202 0.243049842610085
59920 4.24028 0.242950147953733
59930 4.24028 0.242950147953733
59940 4.2394 0.242899727667761
59950 4.23853 0.242849880339585
59960 4.23766 0.242800033011408
59970 4.23679 0.242750185683232
59980 4.23679 0.242750185683232
59990 4.23591 0.242699765397261
60000 4.23504 0.242649918069084
