Photon Energy [eV],Flux [Photons/s/0.1%bw]
1.276272545090180356e+05,1.989726865552611351e+08
1.279859719438877655e+05,1.935318289057551920e+08
1.283446893787575100e+05,1.882381919977365434e+08
1.287034068136272545e+05,1.830878469896834791e+08
1.290621242484969844e+05,1.780769679268241227e+08
1.294208416833667288e+05,1.732018291189327836e+08
1.297795591182364733e+05,1.684588025822111368e+08
1.301382765531062032e+05,1.638443555438021421e+08
1.304969939879759477e+05,1.593550480075014830e+08
1.308557114228456921e+05,1.549875303792714775e+08
1.312144288577154221e+05,1.507385411511818469e+08
1.315731462925851811e+05,1.466049046424311697e+08
1.319318637274549110e+05,1.425835287961358726e+08
1.322905811623246409e+05,1.386714030305880010e+08
1.326492985971943708e+05,1.348655961437227428e+08
1.330080160320641298e+05,1.311632542695534080e+08
1.333667334669338597e+05,1.275615988853636831e+08
1.337254509018035897e+05,1.240579248684628159e+08
1.340841683366733487e+05,1.206495986013477445e+08
1.344428857715430786e+05,1.173340561241293252e+08
1.348016032064128085e+05,1.141088013331061155e+08
1.351603206412825675e+05,1.109714042243986577e+08
1.355190380761522974e+05,1.079194991815755814e+08
1.358777555110220273e+05,1.049507833062214106e+08
1.362364729458917864e+05,1.020630147904317230e+08
1.365951903807615163e+05,9.925401133022935688e+07
1.369539078156312462e+05,9.652164857892432809e+07
1.373126252505010052e+05,9.386385863946270943e+07
1.376713426853707351e+05,9.127862859482479095e+07
1.380300601202404650e+05,8.876399907555922866e+07
1.383887775551102241e+05,8.631806286355654895e+07
1.387474949899799540e+05,8.393896353118865192e+07
1.391062124248496839e+05,8.162489411495375633e+07
1.394649298597194429e+05,7.937409582279559970e+07
1.398236472945891728e+05,7.718485677427545190e+07
1.401823647294589027e+05,7.505551077279606462e+07
1.405410821643286617e+05,7.298443610909982026e+07
1.408997995991983917e+05,7.097005439527519047e+07
1.412585170340681216e+05,6.901082942852225900e+07
1.416172344689378806e+05,6.710526608395359665e+07
1.419759519038076105e+05,6.525190923571329564e+07
1.423346693386773404e+05,6.344934270571782440e+07
1.426933867735470994e+05,6.169618823934115469e+07
1.430521042084168294e+05,5.999110450737752765e+07
1.434108216432865593e+05,5.833278613363131881e+07
1.437695390781563183e+05,5.671996274750279635e+07
1.441282565130260482e+05,5.515139806094826758e+07
1.444869739478957781e+05,5.362588896920942515e+07
1.448456913827655371e+05,5.214226467472258210e+07
1.452044088176352670e+05,5.069938583362949640e+07
1.455631262525049970e+05,4.929614372432661802e+07
1.459218436873747560e+05,4.793145943750264496e+07
1.462805611222444859e+05,4.660428308712846786e+07
1.466392785571142158e+05,4.531359304187254608e+07
1.469979959919839748e+05,4.405839517643185705e+07
1.473567134268537047e+05,4.283772214227868617e+07
1.477154308617234346e+05,4.165063265733336657e+07
1.480741482965931937e+05,4.049621081408905238e+07
1.484328657314629236e+05,3.937356540572301298e+07
1.487915831663326535e+05,3.828182926973952353e+07
1.491503006012024125e+05,3.722015864870358258e+07
1.495090180360721424e+05,3.618773256763290614e+07
1.498677354709418723e+05,3.518375222762449831e+07
1.502264529058116022e+05,3.420744034318835288e+07
1.505851703406813613e+05,3.325804074341779202e+07
1.509438877755510912e+05,3.233481771657160670e+07
1.513026052104208211e+05,3.143705541230265051e+07
1.516613226452905801e+05,3.056405735433730483e+07
1.520200400801603100e+05,2.971514592318938673e+07
1.523787575150300399e+05,2.888966185243405029e+07
1.527374749498997990e+05,2.808696373819538206e+07
1.530961923847695289e+05,2.730642756151112542e+07
1.534549098196392588e+05,2.654744622324293107e+07
1.538136272545090178e+05,2.580942909121261165e+07
1.541723446893787477e+05,2.509180155925026909e+07
1.545310621242484776e+05,2.439400461784758791e+07
1.548897795591182366e+05,2.371549443611991033e+07
1.552484969939879666e+05,2.305574195478519425e+07
1.556072144288576965e+05,2.241423248987589777e+07
1.559659318637274555e+05,2.179046534690860659e+07
1.563246492985971854e+05,2.118395344524086267e+07
1.566833667334669153e+05,2.059422295235191286e+07
1.570420841683366743e+05,2.002081292779215425e+07
1.574008016032064043e+05,1.946327497655065358e+07
1.577595190380761342e+05,1.892117291159653291e+07
1.581182364729458932e+05,1.839408242535793409e+07
1.584769539078156231e+05,1.788159076990578696e+07
1.588356713426853530e+05,1.738329644561690465e+07
1.591943887775551120e+05,1.689880889809665829e+07
1.595531062124248419e+05,1.642774822314604558e+07
1.599118236472945719e+05,1.596974487956439331e+07
1.602705410821643309e+05,1.552443940958348848e+07
1.606292585170340608e+05,1.509148216673484631e+07
1.609879759519037907e+05,1.467053305095563270e+07
1.613466933867735497e+05,1.426126125074525177e+07
1.617054108216432796e+05,1.386334499218819849e+07
1.620641282565130095e+05,1.347647129466348886e+07
1.624228456913827686e+05,1.310033573306646571e+07
1.627815631262524985e+05,1.273464220637250505e+07
1.631402805611222284e+05,1.237910271237601526e+07
1.634989979959919874e+05,1.203343712844371796e+07
1.638577154308617173e+05,1.169737299812438898e+07
1.642164328657314472e+05,1.137064532346076705e+07
1.645751503006012063e+05,1.105299636285492964e+07
1.649338677354709362e+05,1.074417543434066884e+07
1.652925851703406661e+05,1.044393872412061132e+07
1.656513026052104251e+05,1.015204910023023188e+07
1.660100200400801550e+05,9.868275931193228811e+06
1.663687374749498849e+05,9.592394909536888823e+06
1.667274549098196439e+05,9.324187880039880052e+06
1.670861723446893739e+05,9.063442672586951405e+06
1.674448897795591038e+05,8.809952939509468153e+06
1.678036072144288628e+05,8.563517997293118387e+06
1.681623246492985927e+05,8.323942672537656501e+06
1.685210420841683226e+05,8.091037152055959217e+06
1.688797595190380816e+05,7.864616837003090419e+06
1.692384769539078115e+05,7.644502200928889215e+06
1.695971943887775415e+05,7.430518651649697684e+06
1.699559118236473005e+05,7.222496396838522516e+06
1.703146292585170304e+05,7.020270313234931789e+06
1.706733466933867603e+05,6.823679819378317334e+06
1.710320641282565193e+05,6.632568751771516167e+06
1.713907815631262492e+05,6.446785244383465499e+06
1.717494989979959792e+05,6.266181611401964910e+06
1.721082164328657382e+05,6.090614233150524087e+06
1.724669338677354681e+05,5.919943445084987208e+06
1.728256513026051980e+05,5.754033429787723348e+06
1.731843687374749570e+05,5.592752111880016513e+06
1.735430861723446869e+05,5.435971055774563923e+06
1.739018036072144168e+05,5.283565366192445159e+06
1.742605210420841468e+05,5.135413591371047311e+06
1.746192384769539058e+05,4.991397628890787251e+06
1.749779559118236357e+05,4.851402634051118046e+06
1.753366733466933656e+05,4.715316930727353320e+06
1.756953907815631246e+05,4.583031924642308615e+06
1.760541082164328545e+05,4.454442018988124095e+06
1.764128256513025844e+05,4.329444532335234806e+06
1.767715430861723435e+05,4.207939618767536245e+06
1.771302605210420734e+05,4.089830190184064209e+06
1.774889779559118033e+05,3.975021840708984528e+06
1.778476953907815623e+05,3.863422773153680842e+06
1.782064128256512922e+05,3.754943727475737687e+06
1.785651302605210221e+05,3.649497911181247327e+06
1.789238476953907812e+05,3.547000931618428323e+06
1.792825651302605111e+05,3.447370730111691169e+06
1.796412825651302410e+05,3.350527517886660062e+06
1.800000000000000000e+05,3.256393713738191873e+06
